timestamp,level,one_hour_change,period,baseline,isolation,one_class_svm,lof,window
2013-12-03 03:00:00,87.520186960000004,2.4128844100000038,reference,,,,,0
2013-12-03 03:05:00,87.009084119999997,2.0350274399999932,reference,,,,,0
2013-12-03 03:10:00,86.966412590000004,1.5285705699999994,reference,,,,,0
2013-12-03 03:15:00,88.623661470000002,3.7888213399999984,reference,,,,,0
2013-12-03 03:20:00,88.599429139999998,3.6522708699999953,reference,,,,,0
2013-12-03 03:25:00,89.442932450000001,3.2743134400000002,reference,,,,,0
2013-12-03 03:30:00,87.985652619999996,1.6094340399999965,reference,,,,,0
2013-12-03 03:35:00,89.755589029999996,3.4134205299999962,reference,,,,,0
2013-12-03 03:40:00,88.802573120000005,2.1833893600000067,reference,,,,,0
2013-12-03 03:45:00,89.729859700000006,3.4283490199999989,reference,,,,,0
2013-12-03 03:50:00,90.220099149999996,3.6483616399999903,reference,,,,,0
2013-12-03 03:55:00,89.442235359999998,2.9554808099999974,reference,,,,,0
2013-12-03 04:00:00,90.506906490000006,2.986719530000002,reference,,,,,0
2013-12-03 04:05:00,90.89985471,3.8907705900000025,reference,,,,,0
2013-12-03 04:10:00,89.522739090000002,2.5563264999999973,reference,,,,,0
2013-12-03 04:15:00,90.790239189999994,2.1665777199999923,reference,,,,,0
2013-12-03 04:20:00,91.52798129,2.9285521500000016,reference,,,,,0
2013-12-03 04:25:00,90.302344419999997,0.85941196999999647,reference,,,,,0
2013-12-03 04:30:00,91.694641610000005,3.7089889900000088,reference,,,,,0
2013-12-03 04:35:00,90.612238390000002,0.8566493600000058,reference,,,,,0
2013-12-03 04:40:00,91.356114489999996,2.5535413699999907,reference,,,,,0
2013-12-03 04:45:00,91.119275299999998,1.3894155999999924,reference,,,,,0
2013-12-03 04:50:00,92.277980600000006,2.0578814500000107,reference,,,,,0
2013-12-03 04:55:00,91.934663959999995,2.4924285999999967,reference,,,,,0
2013-12-03 05:00:00,91.263414089999998,0.75650759999999195,reference,,,,,0
2013-12-03 05:05:00,91.033170519999999,0.13331580999999915,reference,,,,,0
2013-12-03 05:10:00,90.541787409999998,1.019048319999996,reference,,,,,0
2013-12-03 05:15:00,89.317124269999994,-1.4731149200000004,reference,,,,,0
2013-12-03 05:20:00,88.608634269999996,-2.9193470200000036,reference,,,,,0
2013-12-03 05:25:00,88.008609820000004,-2.2937345999999934,reference,,,,,0
2013-12-03 05:30:00,87.987434200000024,-3.707207409999981,reference,,,,,0
2013-12-03 05:35:00,87.622762469999998,-2.9894759200000038,reference,,,,,0
2013-12-03 05:40:00,86.355451220000006,-5.0006632699999898,reference,,,,,0
2013-12-03 05:45:00,86.695304370000002,-4.4239709299999959,reference,,,,,0
2013-12-03 05:50:00,84.679638319999995,-7.5983422800000113,reference,,,,,0
2013-12-03 05:55:00,84.074845510000003,-7.8598184499999917,reference,,,,,0
2013-12-03 06:00:00,84.356962229999993,-6.9064518600000042,reference,,,,,0
2013-12-03 06:05:00,84.580445810000001,-6.4527247099999983,reference,,,,,0
2013-12-03 06:10:00,82.688187749999997,-7.8535996600000004,reference,,,,,0
2013-12-03 06:15:00,82.695632360000005,-6.6214919099999889,reference,,,,,0
2013-12-03 06:20:00,83.765128790000006,-4.8435054799999904,reference,,,,,0
2013-12-03 06:25:00,82.989575360000003,-5.0190344600000003,reference,,,,,0
2013-12-03 06:30:00,82.230410879999994,-5.7570233200000303,reference,,,,,0
2013-12-03 06:35:00,83.88653506,-3.7362274099999979,reference,,,,,0
2013-12-03 06:40:00,81.899588820000005,-4.4558624000000009,reference,,,,,0
2013-12-03 06:45:00,81.514524570000006,-5.1807797999999963,reference,,,,,0
2013-12-03 06:50:00,82.757843390000005,-1.9217949299999901,reference,,,,,0
2013-12-03 06:55:00,82.384011279999996,-1.6908342300000072,reference,,,,,0
2013-12-03 07:00:00,83.210317709999998,-1.1466445199999953,reference,,,,,0
2013-12-03 07:05:00,82.846847400000001,-1.733598409999999,reference,,,,,0
2013-12-03 07:10:00,80.834014839999995,-1.8541729100000026,reference,,,,,0
2013-12-03 07:15:00,80.578145329999998,-2.1174870300000066,reference,,,,,0
2013-12-03 07:20:00,82.384114749999995,-1.3810140400000108,reference,,,,,0
2013-12-03 07:25:00,82.141059960000007,-0.84851539999999659,reference,,,,,0
2013-12-03 07:30:00,81.510103279999996,-0.72030759999999816,reference,,,,,0
2013-12-03 07:35:00,80.320381960000006,-3.566153099999994,reference,,,,,0
2013-12-03 07:40:00,81.377650720000005,-0.52193809999999985,reference,,,,,0
2013-12-03 07:45:00,82.578752010000002,1.0642274399999962,reference,,,,,0
2013-12-03 07:50:00,83.671020709999993,0.91317731999998841,reference,,,,,0
2013-12-03 07:55:00,82.319529040000006,-0.064482239999989588,reference,,,,,0
2013-12-03 08:00:00,84.007358780000004,0.7970410700000059,reference,,,,,0
2013-12-03 08:05:00,84.151332229999994,1.3044848299999927,reference,,,,,0
2013-12-03 08:10:00,85.425471130000005,4.5914562900000107,reference,,,,,0
2013-12-03 08:15:00,86.548476949999994,5.9703316199999961,reference,,,,,0
2013-12-03 08:20:00,87.299640339999996,4.9155255900000014,reference,,,,,0
2013-12-03 08:25:00,86.08152742,3.9404674599999936,reference,,,,,0
2013-12-03 08:30:00,85.884285489999996,4.3741822100000007,reference,,,,,0
2013-12-03 08:35:00,85.560484709999997,5.2401027499999913,reference,,,,,0
2013-12-03 08:40:00,85.134963089999999,3.757312369999994,reference,,,,,0
2013-12-03 08:45:00,86.610949599999998,4.0321975899999956,reference,,,,,0
2013-12-03 08:50:00,86.157581179999994,2.4865604700000006,reference,,,,,0
2013-12-03 08:55:00,85.231206009999994,2.9116769699999878,reference,,,,,0
2013-12-03 09:00:00,85.933959610000002,1.9266008299999982,reference,,,,,0
2013-12-03 09:05:00,85.115616070000002,0.96428384000000733,reference,,,,,0
2013-12-03 09:10:00,85.863756069999994,0.43828493999998841,reference,,,,,0
2013-12-03 09:15:00,83.486164169999995,-3.0623127799999992,reference,,,,,0
2013-12-03 09:20:00,85.489384509999994,-1.8102558300000027,reference,,,,,0
2013-12-03 09:25:00,83.140958789999999,-2.9405686300000013,reference,,,,,0
2013-12-03 09:30:00,83.351641740000005,-2.5326437499999912,reference,,,,,0
2013-12-03 09:35:00,83.698025259999994,-1.8624594500000029,reference,,,,,0
2013-12-03 09:40:00,83.80362667,-1.3313364199999995,reference,,,,,0
2013-12-03 09:45:00,83.509312859999994,-3.1016367400000036,reference,,,,,0
2013-12-03 09:50:00,83.488153199999999,-2.6694279799999947,reference,,,,,0
2013-12-03 09:55:00,84.078457299999997,-1.1527487099999973,reference,,,,,0
2013-12-03 10:00:00,82.265198200000015,-3.6687614099999877,reference,,,,,0
2013-12-03 10:05:00,82.835354370000005,-2.2802616999999969,reference,,,,,0
2013-12-03 10:10:00,82.040341429999998,-3.8234146399999958,reference,,,,,0
2013-12-03 10:15:00,81.508549029999998,-1.9776151399999975,reference,,,,,0
2013-12-03 10:20:00,82.364201210000004,-3.1251832999999891,reference,,,,,0
2013-12-03 10:25:00,80.584828160000001,-2.5561306299999984,reference,,,,,0
2013-12-03 10:30:00,80.997868400000002,-2.3537733400000036,reference,,,,,0
2013-12-03 10:35:00,81.167235570000003,-2.5307896899999918,reference,,,,,0
2013-12-03 10:40:00,80.315678590000005,-3.4879480799999953,reference,,,,,0
2013-12-03 10:45:00,79.666056940000004,-3.8432559199999901,reference,,,,,0
2013-12-03 10:50:00,79.881489599999995,-3.6066636000000045,reference,,,,,0
2013-12-03 10:55:00,78.093141970000005,-5.9853153299999917,reference,,,,,0
2013-12-03 11:00:00,77.724492819999995,-4.5407053800000199,reference,,,,,0
2013-12-03 11:05:00,78.410452879999994,-4.4249014900000105,reference,,,,,0
2013-12-03 11:10:00,77.164654799999994,-4.8756866300000041,reference,,,,,0
2013-12-03 11:15:00,75.351772639999993,-6.1567763900000045,reference,,,,,0
2013-12-03 11:20:00,76.182333670000006,-6.1818675399999989,reference,,,,,0
2013-12-03 11:25:00,74.569241090000006,-6.0155870699999952,reference,,,,,0
2013-12-03 11:30:00,73.505730060000005,-7.4921383399999968,reference,,,,,0
2013-12-03 11:35:00,74.570145550000007,-6.597090019999996,reference,,,,,0
2013-12-03 11:40:00,72.687411560000001,-7.6282670300000035,reference,,,,,0
2013-12-03 11:45:00,73.525539309999999,-6.1405176300000051,reference,,,,,0
2013-12-03 11:50:00,72.827211129999995,-7.0542784699999999,reference,,,,,0
2013-12-03 11:55:00,72.775299239999995,-5.3178427300000095,reference,,,,,0
2013-12-03 12:00:00,73.830934720000002,-3.8935580999999928,reference,,,,,0
2013-12-03 12:05:00,73.138469430000001,-5.2719834499999934,reference,,,,,0
2013-12-03 12:10:00,75.34241901,-1.8222357899999935,reference,,,,,0
2013-12-03 12:15:00,74.812981649999998,-0.53879098999999542,reference,,,,,0
2013-12-03 12:20:00,76.341220039999996,0.15888636999999051,reference,,,,,0
2013-12-03 12:25:00,75.352020929999995,0.78277983999998924,reference,,,,,0
2013-12-03 12:30:00,76.163364040000005,2.65763398,reference,,,,,0
2013-12-03 12:35:00,77.018365709999998,2.4482201599999911,reference,,,,,0
2013-12-03 12:40:00,78.615502250000006,5.9280906900000048,reference,,,,,0
2013-12-03 12:45:00,77.524486839999994,3.9989475299999953,reference,,,,,0
2013-12-03 12:50:00,79.264282219999998,6.4370710900000034,reference,,,,,0
2013-12-03 12:55:00,77.392808810000005,4.6175095700000099,reference,,,,,0
2013-12-03 13:00:00,78.220497629999997,4.3895629099999951,reference,,,,,0
2013-12-03 13:05:00,78.354120449999996,5.2156510199999957,reference,,,,,0
2013-12-03 13:10:00,80.117195620000004,4.7747766100000035,reference,,,,,0
2013-12-03 13:15:00,80.492802620000006,5.6798209700000086,reference,,,,,0
2013-12-03 13:20:00,78.807707800000003,2.4664877600000068,reference,,,,,0
2013-12-03 13:25:00,80.444090169999996,5.0920692400000007,reference,,,,,0
2013-12-03 13:30:00,79.701863630000005,3.5384995900000007,reference,,,,,0
2013-12-03 13:35:00,80.175816479999995,3.157450769999997,reference,,,,,0
2013-12-03 13:40:00,80.009007650000001,1.3935053999999951,reference,,,,,0
2013-12-03 13:45:00,79.751728479999997,2.2272416400000026,reference,,,,,0
2013-12-03 13:50:00,81.543955339999997,2.2796731199999982,reference,,,,,0
2013-12-03 13:55:00,81.30146345,3.9086546399999946,reference,,,,,0
2013-12-03 14:00:00,81.199878150000004,2.9793805200000065,reference,,,,,0
2013-12-03 14:05:00,81.689240319999996,3.3351198699999998,reference,,,,,0
2013-12-03 14:10:00,80.850423579999998,0.73322795999999357,reference,,,,,0
2013-12-03 14:15:00,80.228871830000003,-0.26393079000000341,reference,,,,,0
2013-12-03 14:20:00,80.543404120000005,1.7356963200000024,reference,,,,,0
2013-12-03 14:25:00,82.696751559999996,2.2526613900000001,reference,,,,,0
2013-12-03 14:30:00,82.876918790000005,3.1750551599999994,reference,,,,,0
2013-12-03 14:35:00,81.392941039999997,1.217124560000002,reference,,,,,0
2013-12-03 14:40:00,81.095165260000002,1.0861576100000008,reference,,,,,0
2013-12-03 14:45:00,82.019535279999999,2.2678068000000025,reference,,,,,0
2013-12-03 14:50:00,81.326971200000003,-0.21698413999999389,reference,,,,,0
2013-12-03 14:55:00,82.311481779999994,1.0100183299999941,reference,,,,,0
2013-12-03 15:00:00,83.324966689999997,2.125088539999993,reference,,,,,0
2013-12-03 15:05:00,83.210017710000002,1.5207773900000063,reference,,,,,0
2013-12-03 15:10:00,82.251469589999999,1.4010460100000017,reference,,,,,0
2013-12-03 15:15:00,83.113394760000006,2.8845229300000028,reference,,,,,0
2013-12-03 15:20:00,84.617223550000006,4.0738194300000004,reference,,,,,0
2013-12-03 15:25:00,84.372231009999993,1.6754794499999974,reference,,,,,0
2013-12-03 15:30:00,84.795206379999996,1.9182875899999914,reference,,,,,0
2013-12-03 15:35:00,83.635400439999998,2.2424594000000013,reference,,,,,0
2013-12-03 15:40:00,82.625891469999999,1.5307262099999974,reference,,,,,0
2013-12-03 15:45:00,83.255932900000005,1.2363976200000053,reference,,,,,0
2013-12-03 15:50:00,84.389164480000005,3.0621932800000025,reference,,,,,0
2013-12-03 15:55:00,83.181474870000002,0.86999309000000835,reference,,,,,0
2013-12-03 16:00:00,83.481845269999994,0.15687857999999721,reference,,,,,0
2013-12-03 16:05:00,82.681435320000006,-0.52858238999999685,reference,,,,,0
2013-12-03 16:10:00,82.979979610000001,0.72851002000000165,reference,,,,,0
2013-12-03 16:15:00,84.134868500000024,1.0214737400000189,reference,,,,,0
2013-12-03 16:20:00,83.543422239999998,-1.0738013100000074,reference,,,,,0
2013-12-03 16:25:00,82.568624979999996,-1.8036060299999974,reference,,,,,0
2013-12-03 16:30:00,83.450968889999999,-1.3442374899999976,reference,,,,,0
2013-12-03 16:35:00,83.451435759999995,-0.18396468000000255,reference,,,,,0
2013-12-03 16:40:00,82.88039053,0.25449906000000055,reference,,,,,0
2013-12-03 16:45:00,82.572638470000001,-0.68329443000000367,reference,,,,,0
2013-12-03 16:50:00,83.853740380000005,-0.53542410000000018,reference,,,,,0
2013-12-03 16:55:00,82.444444750000002,-0.73703012000000001,reference,,,,,0
2013-12-03 17:00:00,82.116521050000003,-1.3653242199999909,reference,,,,,0
2013-12-03 17:05:00,82.524097119999993,-0.15733820000001231,reference,,,,,0
2013-12-03 17:10:00,83.229219090000001,0.24923947999999996,reference,,,,,0
2013-12-03 17:15:00,83.556679790000004,-0.57818871000002048,reference,,,,,0
2013-12-03 17:20:00,82.697410289999993,-0.84601195000000473,reference,,,,,0
2013-12-03 17:25:00,82.240325229999996,-0.32829974999999934,reference,,,,,0
2013-12-03 17:30:00,82.182832550000001,-1.2681363399999981,reference,,,,,0
2013-12-03 17:35:00,81.910257779999995,-1.5411779800000005,reference,,,,,0
2013-12-03 17:40:00,81.922207560000004,-0.95818296999999575,reference,,,,,0
2013-12-03 17:45:00,83.085622709999996,0.51298423999999443,reference,,,,,0
2013-12-03 17:50:00,81.944164939999993,-1.9095754400000118,reference,,,,,0
2013-12-03 17:55:00,83.338820549999994,0.89437579999999173,reference,,,,,0
2013-12-03 18:00:00,82.738695140000004,0.62217409000000146,reference,,,,,0
2013-12-03 18:05:00,81.522968520000006,-1.001128599999987,reference,,,,,0
2013-12-03 18:10:00,81.426899509999998,-1.8023195800000025,reference,,,,,0
2013-12-03 18:15:00,83.447442030000005,-0.10923775999999918,reference,,,,,0
2013-12-03 18:20:00,83.177416449999996,0.48000616000000207,reference,,,,,0
2013-12-03 18:25:00,81.399714990000007,-0.84061023999998952,reference,,,,,0
2013-12-03 18:30:00,81.493278869999997,-0.68955368000000306,reference,,,,,0
2013-12-03 18:35:00,81.422474400000013,-0.487783379999982,reference,,,,,0
2013-12-03 18:40:00,80.01620011,-1.9060074500000042,reference,,,,,0
2013-12-03 18:45:00,81.184228590000004,-1.901394119999992,reference,,,,,0
2013-12-03 18:50:00,78.877461030000006,-3.0667039099999869,reference,,,,,0
2013-12-03 18:55:00,79.328701760000001,-4.0101187899999928,reference,,,,,0
2013-12-03 19:00:00,78.532091480000005,-4.206603659999999,reference,,,,,0
2013-12-03 19:05:00,77.310311990000002,-4.2126565300000038,reference,,,,,0
2013-12-03 19:10:00,78.601476480000002,-2.8254230299999961,reference,,,,,0
2013-12-03 19:15:00,80.593332149999995,-2.85410988000001,reference,,,,,0
2013-12-03 19:20:00,80.341512609999995,-2.8359038400000003,reference,,,,,0
2013-12-03 19:25:00,82.619947730000007,1.2202327400000001,reference,,,,,0
2013-12-03 19:30:00,82.02344746,0.53016859000000238,reference,,,,,0
2013-12-03 19:35:00,84.359617,2.9371425999999872,reference,,,,,0
2013-12-03 19:40:00,85.671722880000004,5.6555227700000046,reference,,,,,0
2013-12-03 19:45:00,85.569661089999997,4.3854324999999932,reference,,,,,0
2013-12-03 19:50:00,86.339367539999998,7.4619065099999915,reference,,,,,0
2013-12-03 19:55:00,85.824102659999994,6.4954008999999928,reference,,,,,0
2013-12-03 20:00:00,85.675147440000003,7.1430559599999981,reference,,,,,0
2013-12-03 20:05:00,86.735573590000001,9.4252615999999989,reference,,,,,0
2013-12-03 20:10:00,86.710598939999997,8.1091224599999947,reference,,,,,0
2013-12-03 20:15:00,84.492329319999996,3.8989971700000012,reference,,,,,0
2013-12-03 20:20:00,84.577152580000003,4.2356399700000082,reference,,,,,0
2013-12-03 20:25:00,86.118294349999999,3.4983466199999924,reference,,,,,0
2013-12-03 20:30:00,85.813716189999994,3.790268729999994,reference,,,,,0
2013-12-03 20:35:00,84.012985130000004,-0.34663186999999596,reference,,,,,0
2013-12-03 20:40:00,85.861144190000005,0.18942131000000018,reference,,,,,0
2013-12-03 20:45:00,84.633784890000001,-0.93587619999999561,reference,,,,,0
2013-12-03 20:50:00,84.620450300000002,-1.7189172399999961,reference,,,,,0
2013-12-03 20:55:00,84.308666180000003,-1.5154364799999911,reference,,,,,0
2013-12-03 21:00:00,83.429611510000001,-2.2455359300000026,reference,,,,,0
2013-12-03 21:05:00,84.554335710000004,-2.1812378799999976,reference,,,,,0
2013-12-03 21:10:00,83.453184200000024,-3.2574147399999731,reference,,,,,0
2013-12-03 21:15:00,84.332734650000006,-0.15959466999998995,reference,,,,,0
2013-12-03 21:20:00,83.624800359999995,-0.95235222000000874,reference,,,,,0
2013-12-03 21:25:00,83.820247559999999,-2.2980467900000008,reference,,,,,0
2013-12-03 21:30:00,82.821181069999994,-2.9925351199999994,reference,,,,,0
2013-12-03 21:35:00,82.485346640000003,-1.5276384900000011,reference,,,,,0
2013-12-03 21:40:00,82.416352329999995,-3.4447918600000094,reference,,,,,0
2013-12-03 21:45:00,82.858319030000004,-1.7754658599999971,reference,,,,,0
2013-12-03 21:50:00,81.224318550000007,-3.396131749999995,reference,,,,,0
2013-12-03 21:55:00,81.349820399999999,-2.9588457800000043,reference,,,,,0
2013-12-03 22:00:00,80.373105620000004,-3.0565058899999968,reference,,,,,0
2013-12-03 22:05:00,79.560330500000006,-4.9940052099999974,reference,,,,,0
2013-12-03 22:10:00,79.974726129999993,-3.4784580700000305,reference,,,,,0
2013-12-03 22:15:00,79.682317580000003,-4.6504170700000032,reference,,,,,0
2013-12-03 22:20:00,78.257367470000005,-5.3674328899999892,reference,,,,,0
2013-12-03 22:25:00,78.158671470000002,-5.661576089999997,reference,,,,,0
2013-12-03 22:30:00,76.500301190000002,-6.3208798799999926,reference,,,,,0
2013-12-03 22:35:00,76.283184379999994,-6.2021622600000086,reference,,,,,0
2013-12-03 22:40:00,76.586484979999994,-5.8298673500000007,reference,,,,,0
2013-12-03 22:45:00,75.305674699999997,-7.5526443300000068,reference,,,,,0
2013-12-03 22:50:00,74.745713330000001,-6.4786052200000057,reference,,,,,0
2013-12-03 22:55:00,74.186294090000004,-7.1635263099999946,reference,,,,,0
2013-12-03 23:00:00,74.773447610000005,-5.5996580099999989,reference,,,,,0
2013-12-03 23:05:00,72.891691829999999,-6.6686386700000071,reference,,,,,0
2013-12-03 23:10:00,72.924329650000004,-7.0503964799999892,reference,,,,,0
2013-12-03 23:15:00,71.364440540000004,-8.3178770399999991,reference,,,,,0
2013-12-03 23:20:00,70.605172969999998,-7.6521945000000073,reference,,,,,0
2013-12-03 23:25:00,70.080107760000004,-8.0785637099999974,reference,,,,,0
2013-12-03 23:30:00,70.804510050000005,-5.6957911399999972,reference,,,,,0
2013-12-03 23:35:00,69.411104780000002,-6.8720795999999922,reference,,,,,0
2013-12-03 23:40:00,68.237200560000005,-8.3492844199999894,reference,,,,,0
2013-12-03 23:45:00,68.810538570000006,-6.4951361299999917,reference,,,,,0
2013-12-03 23:50:00,67.951449030000006,-6.7942642999999947,reference,,,,,0
2013-12-03 23:55:00,65.906496360000006,-8.2797977299999985,reference,,,,,0
2013-12-04 00:00:00,66.204651170000005,-8.5687964399999998,reference,,,,,0
2013-12-04 00:05:00,66.094398470000002,-6.7972933599999976,reference,,,,,0
2013-12-04 00:10:00,64.925150669999994,-7.9991789800000106,reference,,,,,0
2013-12-04 00:15:00,65.910542190000001,-5.4538983500000029,reference,,,,,0
2013-12-04 00:20:00,65.076457399999995,-5.5287155700000028,reference,,,,,0
2013-12-04 00:25:00,64.4365387,-5.6435690600000044,reference,,,,,0
2013-12-04 00:30:00,64.225462980000003,-6.5790470700000014,reference,,,,,0
2013-12-04 00:35:00,64.673012990000004,-4.7380917899999986,reference,,,,,0
2013-12-04 00:40:00,62.87339214,-5.3638084200000051,reference,,,,,0
2013-12-04 00:45:00,64.076360379999997,-4.7341781900000086,reference,,,,,0
2013-12-04 00:50:00,64.242331039999996,-3.70911799000001,reference,,,,,0
2013-12-04 00:55:00,63.616168049999999,-2.2903283100000067,reference,,,,,0
2013-12-04 01:00:00,62.357190490000001,-3.8474606800000046,reference,,,,,0
2013-12-04 01:05:00,61.941242559999999,-4.1531559100000024,reference,,,,,0
2013-12-04 01:10:00,62.19962941,-2.7255212599999936,reference,,,,,0
2013-12-04 01:15:00,61.913397590000002,-3.9971445999999986,reference,,,,,0
2013-12-04 01:20:00,61.925792289999997,-3.1506651099999985,reference,,,,,0
2013-12-04 01:25:00,62.484977270000002,-1.9515614299999982,reference,,,,,0
2013-12-04 01:30:00,61.935634999999998,-2.2898279800000054,reference,,,,,0
2013-12-04 01:35:00,61.632620080000002,-3.0403929100000013,reference,,,,,0
2013-12-04 01:40:00,60.371181139999997,-2.5022110000000026,reference,,,,,0
2013-12-04 01:45:00,59.960389790000001,-4.1159705899999963,reference,,,,,0
2013-12-04 01:50:00,61.139220010000003,-3.1031110299999938,reference,,,,,0
2013-12-04 01:55:00,60.529915250000002,-3.0862527999999969,reference,,,,,0
2013-12-04 02:00:00,59.637448659999997,-2.7197418300000038,reference,,,,,0
2013-12-04 02:05:00,60.006660979999999,-1.9345815799999997,reference,,,,,0
2013-12-04 02:10:00,60.12505135,-2.0745780600000003,reference,,,,,0
2013-12-04 02:15:00,59.720642349999999,-2.1927552400000039,reference,,,,,0
2013-12-04 02:20:00,60.436773029999998,-1.4890192599999992,reference,,,,,0
2013-12-04 02:25:00,62.873290179999998,0.38831290999999624,reference,,,,,0
2013-12-04 02:30:00,66.499306900000008,4.5636719000000099,reference,,,,,0
2013-12-04 02:35:00,69.812111689999995,8.1794916099999924,reference,,,,,0
2013-12-04 02:40:00,72.929706569999993,12.558525429999996,reference,,,,,0
2013-12-04 02:45:00,75.486520389999995,15.526130599999995,reference,,,,,0
2013-12-04 02:50:00,77.56468667,16.425466659999998,reference,,,,,0
2013-12-04 02:55:00,78.287255680000001,17.757340429999999,reference,,,,,0
2013-12-04 03:00:00,77.607066209999999,17.969617550000002,reference,,,,,0
2013-12-04 03:05:00,79.24906378,19.242402800000001,reference,,,,,0
2013-12-04 03:10:00,79.493900870000004,19.368849520000005,reference,,,,,0
2013-12-04 03:15:00,80.39691483,20.676272480000002,reference,,,,,0
2013-12-04 03:20:00,81.026387170000007,20.589614140000009,reference,,,,,0
2013-12-04 03:25:00,80.030793669999994,17.157503489999996,reference,,,,,0
2013-12-04 03:30:00,81.962890810000005,15.463583909999997,reference,,,,,0
2013-12-04 03:35:00,82.801008580000001,12.988896890000007,reference,,,,,0
2013-12-04 03:40:00,82.637040150000004,9.7073335800000109,reference,,,,,0
