4.900000000000000000e+01,0.000000000000000000e+00,-3.514106035232543945e+00,1.243628120422363281e+01
5.000000000000000000e+01,2.000000000000000000e+00,7.538532733917236328e+00,2.430932044982910156e+00
5.100000000000000000e+01,2.000000000000000000e+00,7.547399044036865234e+00,2.508444547653198242e+00
5.200000000000000000e+01,7.000000000000000000e+00,1.049853706359863281e+01,-3.703379154205322266e+00
5.300000000000000000e+01,8.000000000000000000e+00,8.773789405822753906e+00,1.283213138580322266e+00
5.400000000000000000e+01,2.000000000000000000e+00,7.578330993652343750e+00,2.543376445770263672e+00
5.500000000000000000e+01,0.000000000000000000e+00,-3.778138399124145508e+00,1.300921916961669922e+01
5.600000000000000000e+01,1.000000000000000000e+00,9.935610771179199219e+00,4.159833908081054688e+00
5.700000000000000000e+01,2.000000000000000000e+00,7.566609382629394531e+00,2.509178161621093750e+00
5.800000000000000000e+01,6.000000000000000000e+00,1.396652317047119141e+01,1.730809593200683594e+01
5.900000000000000000e+01,3.000000000000000000e+00,5.398017764091491699e-01,9.525699019432067871e-01
6.000000000000000000e+01,3.000000000000000000e+00,3.711416423320770264e-01,5.514004826545715332e-01
6.100000000000000000e+01,7.000000000000000000e+00,1.021345138549804688e+01,-4.225849151611328125e+00
6.200000000000000000e+01,3.000000000000000000e+00,3.999096751213073730e-01,6.735990643501281738e-01
6.300000000000000000e+01,3.000000000000000000e+00,4.425260722637176514e-01,1.074899911880493164e+00
6.400000000000000000e+01,4.000000000000000000e+00,1.223632144927978516e+01,3.907186031341552734e+00
6.500000000000000000e+01,6.000000000000000000e+00,1.403697204589843750e+01,1.774621963500976562e+01
6.600000000000000000e+01,6.000000000000000000e+00,1.383761405944824219e+01,1.728113365173339844e+01
6.700000000000000000e+01,6.000000000000000000e+00,1.450671577453613281e+01,1.735825157165527344e+01
6.800000000000000000e+01,4.000000000000000000e+00,1.239998245239257812e+01,3.322799444198608398e+00
6.900000000000000000e+01,9.000000000000000000e+00,8.214266777038574219e+00,4.685202836990356445e-01
7.000000000000000000e+01,1.000000000000000000e+00,1.002160644531250000e+01,3.933448791503906250e+00
7.100000000000000000e+01,5.000000000000000000e+00,-6.190603971481323242e-02,-3.635467290878295898e+00
7.200000000000000000e+01,0.000000000000000000e+00,-3.619133949279785156e+00,1.314690017700195312e+01
7.300000000000000000e+01,9.000000000000000000e+00,2.342391014099121094e+00,-1.469348192214965820e+00
7.400000000000000000e+01,5.000000000000000000e+00,-1.806384176015853882e-01,-3.567945718765258789e+00
7.500000000000000000e+01,2.000000000000000000e+00,7.661221981048583984e+00,2.663552284240722656e+00
7.600000000000000000e+01,8.000000000000000000e+00,8.671370506286621094e+00,8.193257451057434082e-01
7.700000000000000000e+01,2.000000000000000000e+00,7.761454105377197266e+00,2.802380800247192383e+00
7.800000000000000000e+01,0.000000000000000000e+00,-3.467162132263183594e+00,1.245410060882568359e+01
7.900000000000000000e+01,0.000000000000000000e+00,-3.510306358337402344e+00,1.252442646026611328e+01
8.000000000000000000e+01,1.000000000000000000e+00,9.925356864929199219e+00,4.178602218627929688e+00
8.100000000000000000e+01,7.000000000000000000e+00,9.967982292175292969e+00,-3.648979902267456055e+00
8.200000000000000000e+01,6.000000000000000000e+00,1.363993263244628906e+01,1.731897926330566406e+01
8.300000000000000000e+01,3.000000000000000000e+00,1.426720153540372849e-02,1.028266668319702148e+00
8.400000000000000000e+01,2.000000000000000000e+00,6.574204921722412109e+00,6.069649457931518555e-01
8.500000000000000000e+01,1.000000000000000000e+00,1.019168186187744141e+01,3.660455226898193359e+00
8.600000000000000000e+01,7.000000000000000000e+00,1.050379180908203125e+01,-3.966564416885375977e+00
8.700000000000000000e+01,4.000000000000000000e+00,1.205863952636718750e+01,3.245324850082397461e+00
8.800000000000000000e+01,6.000000000000000000e+00,1.368646907806396484e+01,1.757005882263183594e+01
8.900000000000000000e+01,3.000000000000000000e+00,2.119151353836059570e-01,8.896403908729553223e-01
9.000000000000000000e+01,1.000000000000000000e+00,1.021684932708740234e+01,4.037166118621826172e+00
9.100000000000000000e+01,3.000000000000000000e+00,2.784468531608581543e-01,1.289604902267456055e+00
9.200000000000000000e+01,9.000000000000000000e+00,1.897164106369018555e+00,-1.215297102928161621e+00
9.300000000000000000e+01,1.000000000000000000e+00,1.039033603668212891e+01,3.172154903411865234e+00
9.400000000000000000e+01,7.000000000000000000e+00,1.003952693939208984e+01,-4.036922454833984375e+00
9.500000000000000000e+01,6.000000000000000000e+00,1.342426300048828125e+01,1.728294944763183594e+01
9.600000000000000000e+01,8.000000000000000000e+00,8.463128089904785156e+00,9.244114160537719727e-01
9.700000000000000000e+01,4.000000000000000000e+00,1.217332172393798828e+01,3.974405288696289062e+00
9.800000000000000000e+01,3.000000000000000000e+00,3.414726257324218750e-01,1.127265572547912598e+00
9.900000000000000000e+01,1.000000000000000000e+00,1.001003074645996094e+01,2.682818651199340820e+00
1.000000000000000000e+02,4.000000000000000000e+00,1.217214107513427734e+01,4.008470058441162109e+00
1.010000000000000000e+02,0.000000000000000000e+00,-3.702382564544677734e+00,1.293316268920898438e+01
1.020000000000000000e+02,5.000000000000000000e+00,-3.113222420215606689e-01,-3.658252477645874023e+00
1.030000000000000000e+02,3.000000000000000000e+00,4.109913408756256104e-01,1.241609215736389160e+00
1.040000000000000000e+02,6.000000000000000000e+00,1.358488655090332031e+01,1.728992271423339844e+01
1.050000000000000000e+02,9.000000000000000000e+00,2.492417812347412109e+00,-1.042254567146301270e+00
1.060000000000000000e+02,6.000000000000000000e+00,1.340336322784423828e+01,1.735609054565429688e+01
1.070000000000000000e+02,1.000000000000000000e+00,1.039559841156005859e+01,4.418693065643310547e+00
1.080000000000000000e+02,7.000000000000000000e+00,1.028867244720458984e+01,-4.116834163665771484e+00
1.090000000000000000e+02,5.000000000000000000e+00,-4.971291124820709229e-01,-3.587408781051635742e+00
1.100000000000000000e+02,4.000000000000000000e+00,1.253041362762451172e+01,3.300373077392578125e+00
1.110000000000000000e+02,4.000000000000000000e+00,1.251265716552734375e+01,3.412205219268798828e+00
1.120000000000000000e+02,7.000000000000000000e+00,9.913855552673339844e+00,-3.853437423706054688e+00
1.130000000000000000e+02,2.000000000000000000e+00,6.963345527648925781e+00,1.275578856468200684e+00
1.140000000000000000e+02,8.000000000000000000e+00,8.745766639709472656e+00,1.057330846786499023e+00
1.150000000000000000e+02,2.000000000000000000e+00,7.504169940948486328e+00,2.396950006484985352e+00
1.160000000000000000e+02,2.000000000000000000e+00,7.430590152740478516e+00,2.007359743118286133e+00
1.170000000000000000e+02,5.000000000000000000e+00,-8.686381578445434570e-01,-3.567117452621459961e+00
1.180000000000000000e+02,7.000000000000000000e+00,1.009001731872558594e+01,-3.735231161117553711e+00
1.190000000000000000e+02,9.000000000000000000e+00,2.540118217468261719e+00,-9.747361540794372559e-01
1.200000000000000000e+02,5.000000000000000000e+00,8.174695819616317749e-02,-3.797729492187500000e+00
1.210000000000000000e+02,4.000000000000000000e+00,1.207954883575439453e+01,3.321228504180908203e+00
1.220000000000000000e+02,8.000000000000000000e+00,8.564597129821777344e+00,1.335041284561157227e+00
1.230000000000000000e+02,8.000000000000000000e+00,9.091702461242675781e+00,1.661705374717712402e+00
1.240000000000000000e+02,4.000000000000000000e+00,1.236668968200683594e+01,3.593734025955200195e+00
1.250000000000000000e+02,9.000000000000000000e+00,1.835699915885925293e+00,-1.734082579612731934e+00
1.260000000000000000e+02,0.000000000000000000e+00,-3.594490051269531250e+00,1.289754772186279297e+01
1.270000000000000000e+02,8.000000000000000000e+00,8.350119590759277344e+00,9.433520436286926270e-01
1.280000000000000000e+02,9.000000000000000000e+00,2.183743238449096680e+00,-9.910676479339599609e-01
1.290000000000000000e+02,8.000000000000000000e+00,8.333003997802734375e+00,1.156409025192260742e+00
1.300000000000000000e+02,0.000000000000000000e+00,-3.233894109725952148e+00,1.235840225219726562e+01
1.310000000000000000e+02,1.000000000000000000e+00,1.036352539062500000e+01,4.845695018768310547e+00
1.320000000000000000e+02,2.000000000000000000e+00,6.602845191955566406e+00,5.678770542144775391e-01
1.330000000000000000e+02,3.000000000000000000e+00,6.240755319595336914e-04,1.188472390174865723e+00
1.340000000000000000e+02,4.000000000000000000e+00,1.146296596527099609e+01,3.140231370925903320e+00
1.350000000000000000e+02,5.000000000000000000e+00,-7.891238927841186523e-01,-3.753040075302124023e+00
1.360000000000000000e+02,6.000000000000000000e+00,1.440747833251953125e+01,1.756118011474609375e+01
1.370000000000000000e+02,7.000000000000000000e+00,9.874462127685546875e+00,-4.098001480102539062e+00
1.380000000000000000e+02,8.000000000000000000e+00,9.080196380615234375e+00,9.838689565658569336e-01
1.390000000000000000e+02,9.000000000000000000e+00,2.216885566711425781e+00,-1.106423735618591309e+00
1.400000000000000000e+02,0.000000000000000000e+00,-3.237691640853881836e+00,1.276955509185791016e+01
1.410000000000000000e+02,1.000000000000000000e+00,1.040318965911865234e+01,4.577606201171875000e+00
1.420000000000000000e+02,2.000000000000000000e+00,6.814280986785888672e+00,9.120277762413024902e-01
1.430000000000000000e+02,3.000000000000000000e+00,1.990955770015716553e-01,6.814682483673095703e-01
1.440000000000000000e+02,4.000000000000000000e+00,1.135875225067138672e+01,3.177243947982788086e+00
1.450000000000000000e+02,5.000000000000000000e+00,-7.330496907234191895e-01,-3.582489490509033203e+00
1.460000000000000000e+02,6.000000000000000000e+00,1.394649982452392578e+01,1.784898185729980469e+01
1.470000000000000000e+02,7.000000000000000000e+00,9.794543266296386719e+00,-4.215436935424804688e+00
1.480000000000000000e+02,8.000000000000000000e+00,9.213921546936035156e+00,9.365645051002502441e-01
1.490000000000000000e+02,9.000000000000000000e+00,2.164177417755126953e+00,-1.521275520324707031e+00
1.500000000000000000e+02,0.000000000000000000e+00,-3.648633956909179688e+00,1.279757785797119141e+01
1.510000000000000000e+02,1.000000000000000000e+00,1.043787670135498047e+01,4.795604228973388672e+00
1.520000000000000000e+02,2.000000000000000000e+00,7.145555496215820312e+00,1.200914740562438965e+00
1.530000000000000000e+02,3.000000000000000000e+00,-1.388033777475357056e-01,1.201181411743164062e+00
1.540000000000000000e+02,4.000000000000000000e+00,1.118583583831787109e+01,3.377847671508789062e+00
1.550000000000000000e+02,5.000000000000000000e+00,-1.126204490661621094e+00,-4.010580539703369141e+00
1.560000000000000000e+02,6.000000000000000000e+00,1.389195251464843750e+01,1.751543426513671875e+01
1.570000000000000000e+02,7.000000000000000000e+00,9.464836120605468750e+00,-4.109084606170654297e+00
1.580000000000000000e+02,8.000000000000000000e+00,8.836339950561523438e+00,1.551104307174682617e+00
1.590000000000000000e+02,9.000000000000000000e+00,2.293153285980224609e+00,-1.210127115249633789e+00
1.600000000000000000e+02,0.000000000000000000e+00,-3.145288705825805664e+00,1.274843788146972656e+01
1.610000000000000000e+02,9.000000000000000000e+00,2.457736968994140625e+00,-1.231948375701904297e+00
1.620000000000000000e+02,5.000000000000000000e+00,-6.811786293983459473e-01,-3.558512926101684570e+00
1.630000000000000000e+02,5.000000000000000000e+00,-1.176285028457641602e+00,-3.956940412521362305e+00
1.640000000000000000e+02,6.000000000000000000e+00,1.449723529815673828e+01,1.736145019531250000e+01
1.650000000000000000e+02,5.000000000000000000e+00,-1.049424648284912109e+00,-4.011620998382568359e+00
1.660000000000000000e+02,0.000000000000000000e+00,-3.239375829696655273e+00,1.276361751556396484e+01
1.670000000000000000e+02,9.000000000000000000e+00,2.285552501678466797e+00,-9.250057339668273926e-01
1.680000000000000000e+02,8.000000000000000000e+00,9.099495887756347656e+00,1.216482162475585938e+00
1.690000000000000000e+02,9.000000000000000000e+00,2.478444814682006836e+00,-1.024251699447631836e+00
1.700000000000000000e+02,8.000000000000000000e+00,8.604164123535156250e+00,1.497486829757690430e+00
1.710000000000000000e+02,4.000000000000000000e+00,1.118021011352539062e+01,3.147706270217895508e+00
1.720000000000000000e+02,1.000000000000000000e+00,1.023550319671630859e+01,4.760965824127197266e+00
1.730000000000000000e+02,7.000000000000000000e+00,1.041196918487548828e+01,-3.593949794769287109e+00
1.740000000000000000e+02,7.000000000000000000e+00,1.029864978790283203e+01,-3.892308473587036133e+00
1.750000000000000000e+02,3.000000000000000000e+00,3.978435397148132324e-01,9.416922330856323242e-01
1.760000000000000000e+02,5.000000000000000000e+00,-5.670379996299743652e-01,-3.703005552291870117e+00
1.770000000000000000e+02,1.000000000000000000e+00,1.041034317016601562e+01,4.797442436218261719e+00
1.780000000000000000e+02,0.000000000000000000e+00,-3.438741207122802734e+00,1.248253059387207031e+01
1.790000000000000000e+02,0.000000000000000000e+00,-3.775390386581420898e+00,1.299938869476318359e+01
1.800000000000000000e+02,2.000000000000000000e+00,6.956748962402343750e+00,6.944717764854431152e-01
1.810000000000000000e+02,2.000000000000000000e+00,6.823965549468994141e+00,9.195156097412109375e-01
1.820000000000000000e+02,7.000000000000000000e+00,9.608106613159179688e+00,-4.093059062957763672e+00
1.830000000000000000e+02,8.000000000000000000e+00,9.289100646972656250e+00,1.299905061721801758e+00
1.840000000000000000e+02,2.000000000000000000e+00,6.530897140502929688e+00,4.953318238258361816e-01
1.850000000000000000e+02,0.000000000000000000e+00,-3.690730333328247070e+00,1.285932540893554688e+01
1.860000000000000000e+02,1.000000000000000000e+00,1.015368175506591797e+01,4.663491249084472656e+00
1.870000000000000000e+02,2.000000000000000000e+00,7.071388721466064453e+00,5.573392510414123535e-01
1.880000000000000000e+02,6.000000000000000000e+00,1.432968997955322266e+01,1.737371826171875000e+01
1.890000000000000000e+02,3.000000000000000000e+00,7.380077987909317017e-02,6.352991461753845215e-01
1.900000000000000000e+02,3.000000000000000000e+00,1.639797091484069824e-01,7.481303811073303223e-01
1.910000000000000000e+02,7.000000000000000000e+00,9.466947555541992188e+00,-4.218912601470947266e+00
1.920000000000000000e+02,3.000000000000000000e+00,-1.888296306133270264e-01,1.138575911521911621e+00
1.930000000000000000e+02,3.000000000000000000e+00,3.058604896068572998e-01,6.040455102920532227e-01
1.940000000000000000e+02,4.000000000000000000e+00,1.112826538085937500e+01,3.308901548385620117e+00
1.950000000000000000e+02,6.000000000000000000e+00,1.386189174652099609e+01,1.764830017089843750e+01
1.960000000000000000e+02,6.000000000000000000e+00,1.435034370422363281e+01,1.725449371337890625e+01
1.970000000000000000e+02,6.000000000000000000e+00,1.439967823028564453e+01,1.748597145080566406e+01
1.980000000000000000e+02,4.000000000000000000e+00,1.103091049194335938e+01,3.271090507507324219e+00
1.990000000000000000e+02,9.000000000000000000e+00,2.253454208374023438e+00,-1.676750779151916504e+00
2.000000000000000000e+02,1.000000000000000000e+00,1.036956214904785156e+01,4.148882865905761719e+00
2.010000000000000000e+02,5.000000000000000000e+00,-8.060167431831359863e-01,-3.725836515426635742e+00
2.020000000000000000e+02,0.000000000000000000e+00,-3.498480558395385742e+00,1.271023464202880859e+01
2.030000000000000000e+02,9.000000000000000000e+00,2.027454853057861328e+00,-1.707966923713684082e+00
2.040000000000000000e+02,5.000000000000000000e+00,-1.189440369606018066e+00,-3.925341129302978516e+00
2.050000000000000000e+02,2.000000000000000000e+00,7.309115886688232422e+00,1.226722598075866699e+00
2.060000000000000000e+02,8.000000000000000000e+00,8.532552719116210938e+00,1.556638121604919434e+00
2.070000000000000000e+02,2.000000000000000000e+00,6.954704761505126953e+00,6.799013018608093262e-01
2.080000000000000000e+02,0.000000000000000000e+00,-3.719572067260742188e+00,1.300497913360595703e+01
2.090000000000000000e+02,0.000000000000000000e+00,-3.832714319229125977e+00,1.290473556518554688e+01
2.100000000000000000e+02,1.000000000000000000e+00,1.025880908966064453e+01,4.809388637542724609e+00
2.110000000000000000e+02,7.000000000000000000e+00,9.433823585510253906e+00,-4.129002571105957031e+00
2.120000000000000000e+02,6.000000000000000000e+00,1.450258064270019531e+01,1.735778045654296875e+01
2.130000000000000000e+02,3.000000000000000000e+00,2.913461066782474518e-03,1.114163517951965332e+00
2.140000000000000000e+02,2.000000000000000000e+00,6.683170795440673828e+00,6.260787844657897949e-01
2.150000000000000000e+02,1.000000000000000000e+00,1.046111965179443359e+01,4.338527202606201172e+00
2.160000000000000000e+02,7.000000000000000000e+00,9.521865844726562500e+00,-4.248325347900390625e+00
2.170000000000000000e+02,3.000000000000000000e+00,1.702266335487365723e-01,9.564881920814514160e-01
2.180000000000000000e+02,1.000000000000000000e+00,1.037064456939697266e+01,4.749046802520751953e+00
2.190000000000000000e+02,3.000000000000000000e+00,2.993753552436828613e-01,9.610855579376220703e-01
2.200000000000000000e+02,9.000000000000000000e+00,1.947882771492004395e+00,-1.884032011032104492e+00
2.210000000000000000e+02,1.000000000000000000e+00,1.003778839111328125e+01,4.549510955810546875e+00
2.220000000000000000e+02,7.000000000000000000e+00,1.019512271881103516e+01,-3.614465236663818359e+00
2.230000000000000000e+02,6.000000000000000000e+00,1.368071269989013672e+01,1.768375587463378906e+01
2.240000000000000000e+02,8.000000000000000000e+00,9.345333099365234375e+00,1.475999832153320312e+00
2.250000000000000000e+02,4.000000000000000000e+00,1.113028812408447266e+01,3.174404144287109375e+00
2.260000000000000000e+02,3.000000000000000000e+00,-1.779465973377227783e-01,1.195872187614440918e+00
2.270000000000000000e+02,1.000000000000000000e+00,1.041438484191894531e+01,4.319403171539306641e+00
2.280000000000000000e+02,4.000000000000000000e+00,1.119444179534912109e+01,3.191585302352905273e+00
2.290000000000000000e+02,0.000000000000000000e+00,-3.359879970550537109e+00,1.242337226867675781e+01
2.300000000000000000e+02,5.000000000000000000e+00,-9.493336677551269531e-01,-4.010200977325439453e+00
2.310000000000000000e+02,3.000000000000000000e+00,-3.374464809894561768e-01,1.285541892051696777e+00
2.320000000000000000e+02,6.000000000000000000e+00,1.419458866119384766e+01,1.788426399230957031e+01
2.330000000000000000e+02,9.000000000000000000e+00,2.269360303878784180e+00,-1.611036896705627441e+00
2.340000000000000000e+02,6.000000000000000000e+00,1.456557941436767578e+01,1.771862411499023438e+01
2.350000000000000000e+02,1.000000000000000000e+00,1.017101097106933594e+01,4.627416610717773438e+00
2.360000000000000000e+02,7.000000000000000000e+00,9.611586570739746094e+00,-4.086508750915527344e+00
2.370000000000000000e+02,5.000000000000000000e+00,-9.143095612525939941e-01,-3.922458887100219727e+00
2.380000000000000000e+02,4.000000000000000000e+00,1.087993335723876953e+01,3.256759643554687500e+00
2.390000000000000000e+02,4.000000000000000000e+00,1.110646152496337891e+01,3.307040929794311523e+00
2.400000000000000000e+02,7.000000000000000000e+00,9.424810409545898438e+00,-4.157046318054199219e+00
2.410000000000000000e+02,2.000000000000000000e+00,6.528175354003906250e+00,4.795053303241729736e-01
2.420000000000000000e+02,8.000000000000000000e+00,8.911502838134765625e+00,1.625491619110107422e+00
2.430000000000000000e+02,2.000000000000000000e+00,6.552499294281005859e+00,5.280569195747375488e-01
2.440000000000000000e+02,2.000000000000000000e+00,7.151408195495605469e+00,7.412791252136230469e-01
2.450000000000000000e+02,5.000000000000000000e+00,-9.651050567626953125e-01,-3.918604850769042969e+00
2.460000000000000000e+02,5.000000000000000000e+00,-8.201842904090881348e-01,-3.978125333786010742e+00
2.470000000000000000e+02,4.000000000000000000e+00,1.097952938079833984e+01,3.657167196273803711e+00
2.480000000000000000e+02,8.000000000000000000e+00,9.131873130798339844e+00,1.562632560729980469e+00
2.490000000000000000e+02,8.000000000000000000e+00,9.180105209350585938e+00,1.619371891021728516e+00
2.500000000000000000e+02,4.000000000000000000e+00,1.127979278564453125e+01,3.163087606430053711e+00
2.510000000000000000e+02,9.000000000000000000e+00,2.225060701370239258e+00,-1.919772028923034668e+00
2.520000000000000000e+02,0.000000000000000000e+00,-3.652048826217651367e+00,1.266631126403808594e+01
2.530000000000000000e+02,8.000000000000000000e+00,9.362305641174316406e+00,1.559704542160034180e+00
2.540000000000000000e+02,9.000000000000000000e+00,2.100613832473754883e+00,-1.947701215744018555e+00
2.550000000000000000e+02,8.000000000000000000e+00,8.831136703491210938e+00,9.664378762245178223e-01
2.560000000000000000e+02,0.000000000000000000e+00,-2.827466964721679688e+00,1.255697250366210938e+01
2.570000000000000000e+02,1.000000000000000000e+00,9.195007324218750000e+00,2.022719621658325195e+00
2.580000000000000000e+02,2.000000000000000000e+00,6.919831752777099609e+00,8.555907011032104492e-01
2.590000000000000000e+02,3.000000000000000000e+00,6.894595623016357422e-01,3.419095575809478760e-01
2.600000000000000000e+02,4.000000000000000000e+00,1.248323249816894531e+01,3.393884897232055664e+00
2.610000000000000000e+02,5.000000000000000000e+00,1.281875371932983398e+00,-2.283742189407348633e+00
2.620000000000000000e+02,6.000000000000000000e+00,1.453389358520507812e+01,1.778969764709472656e+01
2.630000000000000000e+02,7.000000000000000000e+00,1.036307907104492188e+01,-3.524596691131591797e+00
2.640000000000000000e+02,8.000000000000000000e+00,9.276091575622558594e+00,8.708647489547729492e-01
2.650000000000000000e+02,9.000000000000000000e+00,1.771286010742187500e+00,-2.024320125579833984e+00
2.660000000000000000e+02,0.000000000000000000e+00,-3.171424627304077148e+00,1.228475570678710938e+01
2.670000000000000000e+02,1.000000000000000000e+00,1.034761428833007812e+01,3.717649221420288086e+00
2.680000000000000000e+02,2.000000000000000000e+00,6.874417781829833984e+00,8.217834830284118652e-01
2.690000000000000000e+02,3.000000000000000000e+00,6.311687827110290527e-01,3.703984320163726807e-01
2.700000000000000000e+02,4.000000000000000000e+00,1.237569904327392578e+01,3.481517314910888672e+00
2.710000000000000000e+02,5.000000000000000000e+00,-8.547368049621582031e-01,-3.570816278457641602e+00
2.720000000000000000e+02,6.000000000000000000e+00,1.442161846160888672e+01,1.779046440124511719e+01
2.730000000000000000e+02,7.000000000000000000e+00,9.815458297729492188e+00,-3.843513965606689453e+00
2.740000000000000000e+02,8.000000000000000000e+00,8.736740112304687500e+00,7.070202827453613281e-01
2.750000000000000000e+02,9.000000000000000000e+00,9.862215042114257812e+00,-3.259650230407714844e+00
2.760000000000000000e+02,0.000000000000000000e+00,-2.835973262786865234e+00,1.250568866729736328e+01
2.770000000000000000e+02,1.000000000000000000e+00,1.018205547332763672e+01,3.406322240829467773e+00
2.780000000000000000e+02,2.000000000000000000e+00,6.743144035339355469e+00,1.037786126136779785e+00
2.790000000000000000e+02,3.000000000000000000e+00,5.839661359786987305e-01,4.484719336032867432e-01
2.800000000000000000e+02,4.000000000000000000e+00,1.260357570648193359e+01,3.363845109939575195e+00
2.810000000000000000e+02,5.000000000000000000e+00,1.510265171527862549e-01,-3.490205764770507812e+00
2.820000000000000000e+02,6.000000000000000000e+00,1.460278987884521484e+01,1.745571517944335938e+01
2.830000000000000000e+02,7.000000000000000000e+00,1.049557876586914062e+01,-3.600030660629272461e+00
2.840000000000000000e+02,8.000000000000000000e+00,8.695527076721191406e+00,6.490774154663085938e-01
2.850000000000000000e+02,9.000000000000000000e+00,2.035825729370117188e+00,-1.159880399703979492e+00
2.860000000000000000e+02,0.000000000000000000e+00,-2.775033473968505859e+00,1.252400493621826172e+01
2.870000000000000000e+02,9.000000000000000000e+00,2.299746036529541016e+00,-8.023468852043151855e-01
